Time,ParameterName,ParameterValue
2020-11-17T05:00:00Z,WS_PT1H_MIN,4.4
2020-11-17T05:00:00Z,WD_PT1H_AVG,163.0
2020-11-17T05:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T05:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T05:00:00Z,PA_PT1H_AVG,1015.1
2020-11-17T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T06:00:00Z,TA_PT1H_AVG,4.4
2020-11-17T06:00:00Z,TA_PT1H_MAX,4.4
2020-11-17T06:00:00Z,TA_PT1H_MIN,4.3
2020-11-17T06:00:00Z,RH_PT1H_AVG,97.0
2020-11-17T06:00:00Z,WS_PT1H_AVG,5.5
2020-11-17T06:00:00Z,WS_PT1H_MAX,5.9
2020-11-17T06:00:00Z,WS_PT1H_MIN,4.9
2020-11-17T06:00:00Z,WD_PT1H_AVG,161.0
2020-11-17T06:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T06:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T06:00:00Z,PA_PT1H_AVG,1015.0
2020-11-17T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T07:00:00Z,TA_PT1H_AVG,4.4
2020-11-17T07:00:00Z,TA_PT1H_MAX,4.5
2020-11-17T07:00:00Z,TA_PT1H_MIN,4.3
2020-11-17T07:00:00Z,RH_PT1H_AVG,97.0
2020-11-17T07:00:00Z,WS_PT1H_AVG,5.8
2020-11-17T07:00:00Z,WS_PT1H_MAX,6.3
2020-11-17T07:00:00Z,WS_PT1H_MIN,5.2
2020-11-17T07:00:00Z,WD_PT1H_AVG,168.0
2020-11-17T07:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T07:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T07:00:00Z,PA_PT1H_AVG,1015.1
2020-11-17T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T08:00:00Z,TA_PT1H_AVG,4.4
2020-11-17T08:00:00Z,TA_PT1H_MAX,4.5
2020-11-17T08:00:00Z,TA_PT1H_MIN,4.3
2020-11-17T08:00:00Z,RH_PT1H_AVG,96.0
2020-11-17T08:00:00Z,WS_PT1H_AVG,6.3
2020-11-17T08:00:00Z,WS_PT1H_MAX,7.0
2020-11-17T08:00:00Z,WS_PT1H_MIN,5.7
2020-11-17T08:00:00Z,WD_PT1H_AVG,165.0
2020-11-17T08:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T08:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T08:00:00Z,PA_PT1H_AVG,1015.1
2020-11-17T08:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T09:00:00Z,TA_PT1H_AVG,4.3
2020-11-17T09:00:00Z,TA_PT1H_MAX,4.4
2020-11-17T09:00:00Z,TA_PT1H_MIN,4.3
2020-11-17T09:00:00Z,RH_PT1H_AVG,96.0
2020-11-17T09:00:00Z,WS_PT1H_AVG,6.3
2020-11-17T09:00:00Z,WS_PT1H_MAX,6.8
2020-11-17T09:00:00Z,WS_PT1H_MIN,5.9
2020-11-17T09:00:00Z,WD_PT1H_AVG,169.0
2020-11-17T09:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T09:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T09:00:00Z,PA_PT1H_AVG,1015.1
2020-11-17T09:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T10:00:00Z,TA_PT1H_AVG,4.3
2020-11-17T10:00:00Z,TA_PT1H_MAX,4.4
2020-11-17T10:00:00Z,TA_PT1H_MIN,4.3
2020-11-17T10:00:00Z,RH_PT1H_AVG,95.0
2020-11-17T10:00:00Z,WS_PT1H_AVG,6.0
2020-11-17T10:00:00Z,WS_PT1H_MAX,6.4
2020-11-17T10:00:00Z,WS_PT1H_MIN,5.5
2020-11-17T10:00:00Z,WD_PT1H_AVG,168.0
2020-11-17T10:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T10:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T10:00:00Z,PA_PT1H_AVG,1014.9
2020-11-17T10:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T11:00:00Z,TA_PT1H_AVG,4.3
2020-11-17T11:00:00Z,TA_PT1H_MAX,4.4
2020-11-17T11:00:00Z,TA_PT1H_MIN,4.3
2020-11-17T11:00:00Z,RH_PT1H_AVG,95.0
2020-11-17T11:00:00Z,WS_PT1H_AVG,6.5
2020-11-17T11:00:00Z,WS_PT1H_MAX,8.0
2020-11-17T11:00:00Z,WS_PT1H_MIN,5.5
2020-11-17T11:00:00Z,WD_PT1H_AVG,166.0
2020-11-17T11:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T11:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T11:00:00Z,PA_PT1H_AVG,1014.6
2020-11-17T11:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T12:00:00Z,TA_PT1H_AVG,4.4
2020-11-17T12:00:00Z,TA_PT1H_MAX,4.4
2020-11-17T12:00:00Z,TA_PT1H_MIN,4.3
2020-11-17T12:00:00Z,RH_PT1H_AVG,96.0
2020-11-17T12:00:00Z,WS_PT1H_AVG,6.4
2020-11-17T12:00:00Z,WS_PT1H_MAX,7.1
2020-11-17T12:00:00Z,WS_PT1H_MIN,5.6
2020-11-17T12:00:00Z,WD_PT1H_AVG,168.0
2020-11-17T12:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T12:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T12:00:00Z,PA_PT1H_AVG,1014.3
2020-11-17T12:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T13:00:00Z,TA_PT1H_AVG,4.3
2020-11-17T13:00:00Z,TA_PT1H_MAX,4.3
2020-11-17T13:00:00Z,TA_PT1H_MIN,4.2
2020-11-17T13:00:00Z,RH_PT1H_AVG,96.0
2020-11-17T13:00:00Z,WS_PT1H_AVG,6.3
2020-11-17T13:00:00Z,WS_PT1H_MAX,7.2
2020-11-17T13:00:00Z,WS_PT1H_MIN,5.7
2020-11-17T13:00:00Z,WD_PT1H_AVG,167.0
2020-11-17T13:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T13:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T13:00:00Z,PA_PT1H_AVG,1013.8
2020-11-17T13:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T14:00:00Z,TA_PT1H_AVG,4.2
2020-11-17T14:00:00Z,TA_PT1H_MAX,4.3
2020-11-17T14:00:00Z,TA_PT1H_MIN,4.1
2020-11-17T14:00:00Z,RH_PT1H_AVG,97.0
2020-11-17T14:00:00Z,WS_PT1H_AVG,6.3
2020-11-17T14:00:00Z,WS_PT1H_MAX,6.8
2020-11-17T14:00:00Z,WS_PT1H_MIN,5.8
2020-11-17T14:00:00Z,WD_PT1H_AVG,167.0
2020-11-17T14:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T14:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T14:00:00Z,PA_PT1H_AVG,1013.6
2020-11-17T14:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T15:00:00Z,TA_PT1H_AVG,4.0
2020-11-17T15:00:00Z,TA_PT1H_MAX,4.1
2020-11-17T15:00:00Z,TA_PT1H_MIN,3.9
2020-11-17T15:00:00Z,RH_PT1H_AVG,97.0
2020-11-17T15:00:00Z,WS_PT1H_AVG,6.3
2020-11-17T15:00:00Z,WS_PT1H_MAX,7.8
2020-11-17T15:00:00Z,WS_PT1H_MIN,5.3
2020-11-17T15:00:00Z,WD_PT1H_AVG,165.0
2020-11-17T15:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T15:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T15:00:00Z,PA_PT1H_AVG,1013.2
2020-11-17T15:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T16:00:00Z,TA_PT1H_AVG,3.8
2020-11-17T16:00:00Z,TA_PT1H_MAX,4.0
2020-11-17T16:00:00Z,TA_PT1H_MIN,3.7
2020-11-17T16:00:00Z,RH_PT1H_AVG,97.0
2020-11-17T16:00:00Z,WS_PT1H_AVG,6.4
2020-11-17T16:00:00Z,WS_PT1H_MAX,7.9
2020-11-17T16:00:00Z,WS_PT1H_MIN,5.4
2020-11-17T16:00:00Z,WD_PT1H_AVG,163.0
2020-11-17T16:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T16:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T16:00:00Z,PA_PT1H_AVG,1012.4
2020-11-17T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T17:00:00Z,TA_PT1H_AVG,3.8
2020-11-17T17:00:00Z,TA_PT1H_MAX,3.8
2020-11-17T17:00:00Z,TA_PT1H_MIN,3.7
2020-11-17T17:00:00Z,RH_PT1H_AVG,97.0
2020-11-17T17:00:00Z,WS_PT1H_AVG,6.6
2020-11-17T17:00:00Z,WS_PT1H_MAX,7.2
2020-11-17T17:00:00Z,WS_PT1H_MIN,5.8
2020-11-17T17:00:00Z,WD_PT1H_AVG,169.0
2020-11-17T17:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T17:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T17:00:00Z,PA_PT1H_AVG,1011.8
2020-11-17T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T18:00:00Z,TA_PT1H_AVG,3.8
2020-11-17T18:00:00Z,TA_PT1H_MAX,3.8
2020-11-17T18:00:00Z,TA_PT1H_MIN,3.7
2020-11-17T18:00:00Z,RH_PT1H_AVG,97.0
2020-11-17T18:00:00Z,WS_PT1H_AVG,6.3
2020-11-17T18:00:00Z,WS_PT1H_MAX,7.0
2020-11-17T18:00:00Z,WS_PT1H_MIN,5.6
2020-11-17T18:00:00Z,WD_PT1H_AVG,164.0
2020-11-17T18:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T18:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T18:00:00Z,PA_PT1H_AVG,1011.1
2020-11-17T18:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T19:00:00Z,TA_PT1H_AVG,3.9
2020-11-17T19:00:00Z,TA_PT1H_MAX,4.0
2020-11-17T19:00:00Z,TA_PT1H_MIN,3.8
2020-11-17T19:00:00Z,RH_PT1H_AVG,97.0
2020-11-17T19:00:00Z,WS_PT1H_AVG,5.9
2020-11-17T19:00:00Z,WS_PT1H_MAX,6.7
2020-11-17T19:00:00Z,WS_PT1H_MIN,5.4
2020-11-17T19:00:00Z,WD_PT1H_AVG,167.0
2020-11-17T19:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T19:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T19:00:00Z,PA_PT1H_AVG,1010.1
2020-11-17T19:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T20:00:00Z,TA_PT1H_AVG,4.0
2020-11-17T20:00:00Z,TA_PT1H_MAX,4.1
2020-11-17T20:00:00Z,TA_PT1H_MIN,3.9
2020-11-17T20:00:00Z,RH_PT1H_AVG,98.0
2020-11-17T20:00:00Z,WS_PT1H_AVG,5.8
2020-11-17T20:00:00Z,WS_PT1H_MAX,6.3
2020-11-17T20:00:00Z,WS_PT1H_MIN,5.2
2020-11-17T20:00:00Z,WD_PT1H_AVG,165.0
2020-11-17T20:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T20:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T20:00:00Z,PA_PT1H_AVG,1009.3
2020-11-17T20:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T21:00:00Z,TA_PT1H_AVG,4.3
2020-11-17T21:00:00Z,TA_PT1H_MAX,4.5
2020-11-17T21:00:00Z,TA_PT1H_MIN,4.1
2020-11-17T21:00:00Z,RH_PT1H_AVG,98.0
2020-11-17T21:00:00Z,WS_PT1H_AVG,6.0
2020-11-17T21:00:00Z,WS_PT1H_MAX,6.5
2020-11-17T21:00:00Z,WS_PT1H_MIN,5.6
2020-11-17T21:00:00Z,WD_PT1H_AVG,161.0
2020-11-17T21:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T21:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T21:00:00Z,PA_PT1H_AVG,1008.1
2020-11-17T21:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T22:00:00Z,TA_PT1H_AVG,4.7
2020-11-17T22:00:00Z,TA_PT1H_MAX,4.9
2020-11-17T22:00:00Z,TA_PT1H_MIN,4.5
2020-11-17T22:00:00Z,RH_PT1H_AVG,98.0
2020-11-17T22:00:00Z,WS_PT1H_AVG,5.1
2020-11-17T22:00:00Z,WS_PT1H_MAX,6.1
2020-11-17T22:00:00Z,WS_PT1H_MIN,4.5
2020-11-17T22:00:00Z,WD_PT1H_AVG,164.0
2020-11-17T22:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T22:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T22:00:00Z,PA_PT1H_AVG,1006.9
2020-11-17T22:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-17T23:00:00Z,TA_PT1H_AVG,5.0
2020-11-17T23:00:00Z,TA_PT1H_MAX,5.2
2020-11-17T23:00:00Z,TA_PT1H_MIN,4.9
2020-11-17T23:00:00Z,RH_PT1H_AVG,98.0
2020-11-17T23:00:00Z,WS_PT1H_AVG,5.2
2020-11-17T23:00:00Z,WS_PT1H_MAX,5.7
2020-11-17T23:00:00Z,WS_PT1H_MIN,4.5
2020-11-17T23:00:00Z,WD_PT1H_AVG,159.0
2020-11-17T23:00:00Z,PRA_PT1H_ACC,NaN
2020-11-17T23:00:00Z,PRI_PT1H_MAX,NaN
2020-11-17T23:00:00Z,PA_PT1H_AVG,1005.5
2020-11-17T23:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T00:00:00Z,TA_PT1H_AVG,5.5
2020-11-18T00:00:00Z,TA_PT1H_MAX,5.9
2020-11-18T00:00:00Z,TA_PT1H_MIN,5.2
2020-11-18T00:00:00Z,RH_PT1H_AVG,98.0
2020-11-18T00:00:00Z,WS_PT1H_AVG,5.3
2020-11-18T00:00:00Z,WS_PT1H_MAX,6.3
2020-11-18T00:00:00Z,WS_PT1H_MIN,4.9
2020-11-18T00:00:00Z,WD_PT1H_AVG,158.0
2020-11-18T00:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T00:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T00:00:00Z,PA_PT1H_AVG,1003.8
2020-11-18T00:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T01:00:00Z,TA_PT1H_AVG,6.2
2020-11-18T01:00:00Z,TA_PT1H_MAX,6.4
2020-11-18T01:00:00Z,TA_PT1H_MIN,5.8
2020-11-18T01:00:00Z,RH_PT1H_AVG,95.0
2020-11-18T01:00:00Z,WS_PT1H_AVG,5.4
2020-11-18T01:00:00Z,WS_PT1H_MAX,6.0
2020-11-18T01:00:00Z,WS_PT1H_MIN,4.7
2020-11-18T01:00:00Z,WD_PT1H_AVG,177.0
2020-11-18T01:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T01:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T01:00:00Z,PA_PT1H_AVG,1002.2
2020-11-18T01:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T02:00:00Z,TA_PT1H_AVG,6.2
2020-11-18T02:00:00Z,TA_PT1H_MAX,6.4
2020-11-18T02:00:00Z,TA_PT1H_MIN,5.9
2020-11-18T02:00:00Z,RH_PT1H_AVG,93.0
2020-11-18T02:00:00Z,WS_PT1H_AVG,6.2
2020-11-18T02:00:00Z,WS_PT1H_MAX,7.3
2020-11-18T02:00:00Z,WS_PT1H_MIN,5.5
2020-11-18T02:00:00Z,WD_PT1H_AVG,175.0
2020-11-18T02:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T02:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T02:00:00Z,PA_PT1H_AVG,1000.6
2020-11-18T02:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T03:00:00Z,TA_PT1H_AVG,6.2
2020-11-18T03:00:00Z,TA_PT1H_MAX,6.3
2020-11-18T03:00:00Z,TA_PT1H_MIN,6.1
2020-11-18T03:00:00Z,RH_PT1H_AVG,95.0
2020-11-18T03:00:00Z,WS_PT1H_AVG,6.1
2020-11-18T03:00:00Z,WS_PT1H_MAX,8.2
2020-11-18T03:00:00Z,WS_PT1H_MIN,5.2
2020-11-18T03:00:00Z,WD_PT1H_AVG,176.0
2020-11-18T03:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T03:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T03:00:00Z,PA_PT1H_AVG,998.8
2020-11-18T03:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T04:00:00Z,TA_PT1H_AVG,6.4
2020-11-18T04:00:00Z,TA_PT1H_MAX,6.8
2020-11-18T04:00:00Z,TA_PT1H_MIN,6.2
2020-11-18T04:00:00Z,RH_PT1H_AVG,97.0
2020-11-18T04:00:00Z,WS_PT1H_AVG,5.3
2020-11-18T04:00:00Z,WS_PT1H_MAX,5.9
2020-11-18T04:00:00Z,WS_PT1H_MIN,4.8
2020-11-18T04:00:00Z,WD_PT1H_AVG,190.0
2020-11-18T04:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T04:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T04:00:00Z,PA_PT1H_AVG,997.9
2020-11-18T04:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T05:00:00Z,TA_PT1H_AVG,7.0
2020-11-18T05:00:00Z,TA_PT1H_MAX,7.4
2020-11-18T05:00:00Z,TA_PT1H_MIN,6.7
2020-11-18T05:00:00Z,RH_PT1H_AVG,97.0
2020-11-18T05:00:00Z,WS_PT1H_AVG,4.1
2020-11-18T05:00:00Z,WS_PT1H_MAX,5.2
2020-11-18T05:00:00Z,WS_PT1H_MIN,3.7
2020-11-18T05:00:00Z,WD_PT1H_AVG,213.0
2020-11-18T05:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T05:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T05:00:00Z,PA_PT1H_AVG,997.9
2020-11-18T05:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T06:00:00Z,TA_PT1H_AVG,7.4
2020-11-18T06:00:00Z,TA_PT1H_MAX,7.5
2020-11-18T06:00:00Z,TA_PT1H_MIN,7.2
2020-11-18T06:00:00Z,RH_PT1H_AVG,94.0
2020-11-18T06:00:00Z,WS_PT1H_AVG,4.4
2020-11-18T06:00:00Z,WS_PT1H_MAX,4.9
2020-11-18T06:00:00Z,WS_PT1H_MIN,3.3
2020-11-18T06:00:00Z,WD_PT1H_AVG,239.0
2020-11-18T06:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T06:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T06:00:00Z,PA_PT1H_AVG,998.4
2020-11-18T06:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T07:00:00Z,TA_PT1H_AVG,7.0
2020-11-18T07:00:00Z,TA_PT1H_MAX,7.3
2020-11-18T07:00:00Z,TA_PT1H_MIN,6.8
2020-11-18T07:00:00Z,RH_PT1H_AVG,93.0
2020-11-18T07:00:00Z,WS_PT1H_AVG,4.7
2020-11-18T07:00:00Z,WS_PT1H_MAX,5.2
2020-11-18T07:00:00Z,WS_PT1H_MIN,4.0
2020-11-18T07:00:00Z,WD_PT1H_AVG,262.0
2020-11-18T07:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T07:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T07:00:00Z,PA_PT1H_AVG,999.4
2020-11-18T07:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T08:00:00Z,TA_PT1H_AVG,6.5
2020-11-18T08:00:00Z,TA_PT1H_MAX,6.9
2020-11-18T08:00:00Z,TA_PT1H_MIN,6.2
2020-11-18T08:00:00Z,RH_PT1H_AVG,89.0
2020-11-18T08:00:00Z,WS_PT1H_AVG,4.9
2020-11-18T08:00:00Z,WS_PT1H_MAX,5.8
2020-11-18T08:00:00Z,WS_PT1H_MIN,4.3
2020-11-18T08:00:00Z,WD_PT1H_AVG,267.0
2020-11-18T08:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T08:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T08:00:00Z,PA_PT1H_AVG,1000.5
2020-11-18T08:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T09:00:00Z,TA_PT1H_AVG,6.1
2020-11-18T09:00:00Z,TA_PT1H_MAX,6.2
2020-11-18T09:00:00Z,TA_PT1H_MIN,5.9
2020-11-18T09:00:00Z,RH_PT1H_AVG,87.0
2020-11-18T09:00:00Z,WS_PT1H_AVG,4.5
2020-11-18T09:00:00Z,WS_PT1H_MAX,5.4
2020-11-18T09:00:00Z,WS_PT1H_MIN,4.0
2020-11-18T09:00:00Z,WD_PT1H_AVG,264.0
2020-11-18T09:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T09:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T09:00:00Z,PA_PT1H_AVG,1001.7
2020-11-18T09:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T10:00:00Z,TA_PT1H_AVG,5.9
2020-11-18T10:00:00Z,TA_PT1H_MAX,6.2
2020-11-18T10:00:00Z,TA_PT1H_MIN,5.6
2020-11-18T10:00:00Z,RH_PT1H_AVG,86.0
2020-11-18T10:00:00Z,WS_PT1H_AVG,4.2
2020-11-18T10:00:00Z,WS_PT1H_MAX,5.1
2020-11-18T10:00:00Z,WS_PT1H_MIN,3.6
2020-11-18T10:00:00Z,WD_PT1H_AVG,254.0
2020-11-18T10:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T10:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T10:00:00Z,PA_PT1H_AVG,1002.3
2020-11-18T10:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T11:00:00Z,TA_PT1H_AVG,5.8
2020-11-18T11:00:00Z,TA_PT1H_MAX,5.9
2020-11-18T11:00:00Z,TA_PT1H_MIN,5.7
2020-11-18T11:00:00Z,RH_PT1H_AVG,86.0
2020-11-18T11:00:00Z,WS_PT1H_AVG,4.1
2020-11-18T11:00:00Z,WS_PT1H_MAX,5.0
2020-11-18T11:00:00Z,WS_PT1H_MIN,3.4
2020-11-18T11:00:00Z,WD_PT1H_AVG,252.0
2020-11-18T11:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T11:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T11:00:00Z,PA_PT1H_AVG,1003.2
2020-11-18T11:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T12:00:00Z,TA_PT1H_AVG,5.6
2020-11-18T12:00:00Z,TA_PT1H_MAX,5.9
2020-11-18T12:00:00Z,TA_PT1H_MIN,5.1
2020-11-18T12:00:00Z,RH_PT1H_AVG,86.0
2020-11-18T12:00:00Z,WS_PT1H_AVG,4.0
2020-11-18T12:00:00Z,WS_PT1H_MAX,4.6
2020-11-18T12:00:00Z,WS_PT1H_MIN,3.0
2020-11-18T12:00:00Z,WD_PT1H_AVG,236.0
2020-11-18T12:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T12:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T12:00:00Z,PA_PT1H_AVG,1003.7
2020-11-18T12:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T13:00:00Z,TA_PT1H_AVG,4.8
2020-11-18T13:00:00Z,TA_PT1H_MAX,5.3
2020-11-18T13:00:00Z,TA_PT1H_MIN,4.3
2020-11-18T13:00:00Z,RH_PT1H_AVG,90.0
2020-11-18T13:00:00Z,WS_PT1H_AVG,2.5
2020-11-18T13:00:00Z,WS_PT1H_MAX,3.1
2020-11-18T13:00:00Z,WS_PT1H_MIN,2.2
2020-11-18T13:00:00Z,WD_PT1H_AVG,213.0
2020-11-18T13:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T13:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T13:00:00Z,PA_PT1H_AVG,1004.1
2020-11-18T13:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T14:00:00Z,TA_PT1H_AVG,4.1
2020-11-18T14:00:00Z,TA_PT1H_MAX,4.5
2020-11-18T14:00:00Z,TA_PT1H_MIN,3.8
2020-11-18T14:00:00Z,RH_PT1H_AVG,93.0
2020-11-18T14:00:00Z,WS_PT1H_AVG,2.5
2020-11-18T14:00:00Z,WS_PT1H_MAX,3.3
2020-11-18T14:00:00Z,WS_PT1H_MIN,2.3
2020-11-18T14:00:00Z,WD_PT1H_AVG,188.0
2020-11-18T14:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T14:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T14:00:00Z,PA_PT1H_AVG,1004.3
2020-11-18T14:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T15:00:00Z,TA_PT1H_AVG,3.1
2020-11-18T15:00:00Z,TA_PT1H_MAX,3.8
2020-11-18T15:00:00Z,TA_PT1H_MIN,2.1
2020-11-18T15:00:00Z,RH_PT1H_AVG,97.0
2020-11-18T15:00:00Z,WS_PT1H_AVG,2.7
2020-11-18T15:00:00Z,WS_PT1H_MAX,3.0
2020-11-18T15:00:00Z,WS_PT1H_MIN,2.4
2020-11-18T15:00:00Z,WD_PT1H_AVG,154.0
2020-11-18T15:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T15:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T15:00:00Z,PA_PT1H_AVG,1003.9
2020-11-18T15:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T16:00:00Z,TA_PT1H_AVG,3.6
2020-11-18T16:00:00Z,TA_PT1H_MAX,4.6
2020-11-18T16:00:00Z,TA_PT1H_MIN,2.2
2020-11-18T16:00:00Z,RH_PT1H_AVG,96.0
2020-11-18T16:00:00Z,WS_PT1H_AVG,2.5
2020-11-18T16:00:00Z,WS_PT1H_MAX,3.5
2020-11-18T16:00:00Z,WS_PT1H_MIN,1.6
2020-11-18T16:00:00Z,WD_PT1H_AVG,149.0
2020-11-18T16:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T16:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T16:00:00Z,PA_PT1H_AVG,1002.9
2020-11-18T16:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T17:00:00Z,TA_PT1H_AVG,5.2
2020-11-18T17:00:00Z,TA_PT1H_MAX,5.7
2020-11-18T17:00:00Z,TA_PT1H_MIN,4.6
2020-11-18T17:00:00Z,RH_PT1H_AVG,96.0
2020-11-18T17:00:00Z,WS_PT1H_AVG,3.0
2020-11-18T17:00:00Z,WS_PT1H_MAX,3.3
2020-11-18T17:00:00Z,WS_PT1H_MIN,2.2
2020-11-18T17:00:00Z,WD_PT1H_AVG,184.0
2020-11-18T17:00:00Z,PRA_PT1H_ACC,NaN
2020-11-18T17:00:00Z,PRI_PT1H_MAX,NaN
2020-11-18T17:00:00Z,PA_PT1H_AVG,1002.1
2020-11-18T17:00:00Z,WAWA_PT1H_RANK,NaN
2020-11-18T18:00:00Z,TA_PT1H_AVG,5.9
2020-11-18T18:00:00Z,TA_PT1H_MAX,6.0
2020-11-18T18:00:00Z,TA_PT1H_MIN,5.6
2020-11-18T18:00:00Z,RH_PT1H_AVG,98.0
2020-11-18T18:00:00Z,WS_PT1H_AVG,3.0
2020-11-18T18:00:00Z,WS_PT1H_MAX,3.6
2020-11-18T18:00:00Z,WS_PT1H_MIN,2.5
